Data/Hora,Ocupação (Simulada) (%),Iluminação (kWh),Equipamentos (kWh),Climatização (HVAC) (kWh),Consumo Total (kWh),Tarifa (R$/kWh)
2024-02-24 01:00:00,9,0.36725133843133184,1.27,0.0675,1.7047513384313318,0.8
2024-02-24 02:00:00,7,0.35599265396366586,1.21,0.052500000000000005,1.618492653963666,0.8
2024-02-24 03:00:00,3,0.23728852191611127,1.09,0.0225,1.3497885219161114,0.8
2024-02-24 04:00:00,10,0.39000787835609674,1.3,0.07500000000000001,1.7650078783560967,0.8
2024-02-24 05:00:00,0,0.4004549532269458,1.0,0.0,1.4004549532269457,0.8
2024-02-24 06:00:00,7,0.40490099884702824,1.21,0.052500000000000005,1.6674009988470282,0.8
2024-02-24 07:00:00,10,0.39328041149987947,1.3,0.07500000000000001,1.7682804114998796,0.8
2024-02-24 08:00:00,12,0.42152718439989945,1.3599999999999999,0.36,2.1415271843998993,0.8
2024-02-24 09:00:00,1,0.7227228440542841,1.03,0.03,1.7827228440542842,0.8
2024-02-24 10:00:00,5,0.5065032485108045,1.15,0.15000000000000002,1.8065032485108046,0.8
2024-02-24 11:00:00,5,0.46178211620915954,1.15,0.15000000000000002,1.7617821162091594,0.8
2024-02-24 12:00:00,0,0.708805386871258,1.0,0.0,1.708805386871258,0.8
2024-02-24 13:00:00,1,0.8813714949507839,1.03,0.03,1.9413714949507839,0.8
2024-02-24 14:00:00,3,0.5175415486224998,1.09,0.09,1.6975415486224998,0.8
2024-02-24 15:00:00,4,0.8334423942295064,1.12,0.12,2.0734423942295064,0.8
2024-02-24 16:00:00,5,0.7846063342784506,1.15,0.15000000000000002,2.0846063342784507,0.8
2024-02-24 17:00:00,9,0.5828674251249588,1.27,0.27,2.1228674251249586,0.8
2024-02-24 18:00:00,8,0.5587528217757767,1.24,0.24,2.038752821775777,0.8
2024-02-24 19:00:00,6,0.4137997091199863,1.18,0.045,1.6387997091199862,0.8
2024-02-24 20:00:00,4,0.4107392397886628,1.12,0.03,1.5607392397886628,0.8
2024-02-24 21:00:00,13,0.26117198375826023,1.3900000000000001,0.0975,1.7486719837582603,0.8
2024-02-24 22:00:00,9,0.35131280381189256,1.27,0.0675,1.6888128038118926,0.8
2024-02-24 23:00:00,0,0.28555327816264453,1.0,0.0,1.2855532781626446,0.8
2024-02-25 00:00:00,6,0.3624855949969752,1.18,0.045,1.587485594996975,0.8
2024-02-25 01:00:00,9,0.2874501413008186,1.27,0.0675,1.6249501413008187,0.8
2024-02-25 02:00:00,5,0.24837793717934337,1.15,0.037500000000000006,1.4358779371793433,0.8
2024-02-25 03:00:00,10,0.2619540440625628,1.3,0.07500000000000001,1.6369540440625627,0.8
2024-02-25 04:00:00,4,0.3901677248614924,1.12,0.03,1.5401677248614927,0.8
2024-02-25 05:00:00,1,0.38758102306473785,1.03,0.0075,1.425081023064738,0.8
2024-02-25 06:00:00,7,0.4098721487794612,1.21,0.052500000000000005,1.6723721487794612,0.8
2024-02-25 07:00:00,10,0.42388160073364756,1.3,0.07500000000000001,1.7988816007336477,0.8
2024-02-25 08:00:00,10,0.3745852479184969,1.3,0.30000000000000004,1.9745852479184969,0.8
2024-02-25 09:00:00,3,0.8275445477347227,1.09,0.09,2.0075445477347227,0.8
2024-02-25 10:00:00,8,0.7956528577026094,1.24,0.24,2.2756528577026094,0.8
2024-02-25 11:00:00,12,0.7567426285881067,1.3599999999999999,0.36,2.4767426285881062,0.8
2024-02-25 12:00:00,0,0.48157291747968933,1.0,0.0,1.4815729174796894,0.8
2024-02-25 13:00:00,7,0.6238981127429242,1.21,0.21000000000000002,2.0438981127429243,0.8
2024-02-25 14:00:00,8,0.4877887213247364,1.24,0.24,1.9677887213247363,0.8
2024-02-25 15:00:00,4,0.730895054892043,1.12,0.12,1.970895054892043,0.8
2024-02-25 16:00:00,12,0.3668380419890269,1.3599999999999999,0.36,2.0868380419890267,0.8
2024-02-25 17:00:00,12,0.6358713793581543,1.3599999999999999,0.36,2.3558713793581543,0.8
2024-02-25 18:00:00,3,0.38422753757183314,1.09,0.09,1.5642275375718333,0.8
2024-02-25 19:00:00,12,0.35555405444675636,1.3599999999999999,0.09,1.8055540544467563,0.8
2024-02-25 20:00:00,0,0.2997853289344022,1.0,0.0,1.2997853289344021,0.8
2024-02-25 21:00:00,11,0.2288742196219931,1.33,0.0825,1.6413742196219931,0.8
2024-02-25 22:00:00,7,0.33669305074143907,1.21,0.052500000000000005,1.599193050741439,0.8
2024-02-25 23:00:00,9,0.3801728433145263,1.27,0.0675,1.717672843314526,0.8
2024-02-26 00:00:00,8,0.3741451521100396,1.24,0.06,1.6741451521100397,0.8
2024-02-26 01:00:00,5,0.3221476597647056,1.15,0.037500000000000006,1.5096476597647057,0.8
2024-02-26 02:00:00,9,0.3530259309527335,1.27,0.0675,1.6905259309527336,0.8
2024-02-26 03:00:00,9,0.41386093719141004,1.27,0.0675,1.7513609371914098,0.8
2024-02-26 04:00:00,5,0.3731946924782865,1.15,0.037500000000000006,1.5606946924782865,0.8
2024-02-26 05:00:00,10,0.4011208085016401,1.3,0.07500000000000001,1.7761208085016402,0.8
2024-02-26 06:00:00,7,0.23067844417820338,1.21,0.052500000000000005,1.4931784441782032,0.8
2024-02-26 07:00:00,7,0.2976226956699061,1.21,0.052500000000000005,1.5601226956699061,0.8
2024-02-26 08:00:00,66,0.8450805032672282,2.98,1.98,5.805080503267228,0.8
2024-02-26 09:00:00,92,0.5735611883137147,3.7600000000000002,2.7600000000000002,7.093561188313716,0.8
2024-02-26 10:00:00,88,0.7984101451028343,3.64,2.64,7.0784101451028345,0.8
2024-02-26 11:00:00,82,0.6785349240877261,3.46,2.46,6.598534924087726,0.8
2024-02-26 12:00:00,75,0.7529953917893597,3.25,2.25,6.2529953917893595,0.8
2024-02-26 13:00:00,86,0.9249126626209481,3.58,2.58,7.084912662620948,0.8
2024-02-26 14:00:00,75,0.4647001365267983,3.25,2.25,5.964700136526798,0.8
2024-02-26 15:00:00,71,0.8624995279453278,3.13,2.13,6.122499527945328,0.8
2024-02-26 16:00:00,88,0.3475796105017717,3.64,2.64,6.627579610501773,0.8
2024-02-26 17:00:00,93,0.5013278905680568,3.79,2.79,7.081327890568057,0.8
2024-02-26 18:00:00,79,0.5238978908088814,3.37,2.37,6.263897890808882,0.8
2024-02-26 19:00:00,14,0.23718905856167666,1.42,0.10500000000000001,1.7621890585616766,0.8
2024-02-26 20:00:00,10,0.2491621992103188,1.3,0.07500000000000001,1.6241621992103188,0.8
2024-02-26 21:00:00,0,0.3198829003363526,1.0,0.0,1.3198829003363526,0.8
2024-02-26 22:00:00,4,0.42151810378611043,1.12,0.03,1.5715181037861106,0.8
2024-02-26 23:00:00,6,0.3543525550900265,1.18,0.045,1.5793525550900265,0.8
2024-02-27 00:00:00,9,0.24041660111438734,1.27,0.0675,1.5779166011143873,0.8
2024-02-27 01:00:00,5,0.39765250949943454,1.15,0.037500000000000006,1.5851525094994345,0.8
2024-02-27 02:00:00,14,0.24046563536593807,1.42,0.10500000000000001,1.765465635365938,0.8
2024-02-27 03:00:00,1,0.2544561533249776,1.03,0.0075,1.2919561533249777,0.8
2024-02-27 04:00:00,8,0.3684530351251728,1.24,0.06,1.668453035125173,0.8
2024-02-27 05:00:00,11,0.329161757675014,1.33,0.0825,1.741661757675014,0.8
2024-02-27 06:00:00,11,0.2337637703747836,1.33,0.0825,1.6462637703747838,0.8
2024-02-27 07:00:00,2,0.38952387360988805,1.06,0.015,1.464523873609888,0.8
2024-02-27 08:00:00,86,0.33018773205749574,3.58,2.58,6.490187732057496,0.8
2024-02-27 09:00:00,87,0.6903051259693371,3.61,2.61,6.910305125969337,0.8
2024-02-27 10:00:00,72,0.8561766725947224,3.16,2.16,6.176176672594723,0.8
2024-02-27 11:00:00,60,0.7859188354528854,2.8,1.7999999999999998,5.385918835452885,0.8
2024-02-27 12:00:00,91,0.41862507977666163,3.73,2.73,6.878625079776661,0.8
2024-02-27 13:00:00,68,0.8011067776061082,3.04,2.04,5.881106777606108,0.8
2024-02-27 14:00:00,88,0.7507248654450029,3.64,2.64,7.030724865445004,0.8
2024-02-27 15:00:00,74,0.6085869059725248,3.2199999999999998,2.2199999999999998,6.048586905972524,0.8
2024-02-27 16:00:00,99,0.5902253198057992,3.9699999999999998,2.9699999999999998,7.5302253198057985,0.8
2024-02-27 17:00:00,66,0.8838069396173733,2.98,1.98,5.843806939617373,0.8
2024-02-27 18:00:00,85,0.4494439283104029,3.55,2.55,6.549443928310403,0.8
2024-02-27 19:00:00,0,0.2885905481394476,1.0,0.0,1.2885905481394477,0.8
2024-02-27 20:00:00,14,0.24842469810047932,1.42,0.10500000000000001,1.7734246981004793,0.8
2024-02-27 21:00:00,9,0.4018323288557807,1.27,0.0675,1.7393323288557805,0.8
2024-02-27 22:00:00,13,0.34586617461404523,1.3900000000000001,0.0975,1.8333661746140453,0.8
2024-02-27 23:00:00,12,0.30530620423329347,1.3599999999999999,0.09,1.7553062042332934,0.8
2024-02-28 00:00:00,4,0.3000053627407233,1.12,0.03,1.4500053627407234,0.8
2024-02-28 01:00:00,1,0.25910551290028555,1.03,0.0075,1.2966055129002856,0.8
2024-02-28 02:00:00,13,0.3630814023126172,1.3900000000000001,0.0975,1.8505814023126173,0.8
2024-02-28 03:00:00,9,0.3605257255759896,1.27,0.0675,1.6980257255759894,0.8
2024-02-28 04:00:00,7,0.3748772315991078,1.21,0.052500000000000005,1.6373772315991078,0.8
2024-02-28 05:00:00,13,0.38707110483377694,1.3900000000000001,0.0975,1.874571104833777,0.8
2024-02-28 06:00:00,14,0.2851190624731985,1.42,0.10500000000000001,1.8101190624731984,0.8
2024-02-28 07:00:00,7,0.39253014499594785,1.21,0.052500000000000005,1.655030144995948,0.8
2024-02-28 08:00:00,68,0.7209463659478964,3.04,2.04,5.800946365947897,0.8
2024-02-28 09:00:00,71,0.36534859970834727,3.13,2.13,5.625348599708348,0.8
2024-02-28 10:00:00,92,0.6410034022650571,3.7600000000000002,2.7600000000000002,7.161003402265058,0.8
2024-02-28 11:00:00,68,0.3648399836072907,3.04,2.04,5.444839983607291,0.8
2024-02-28 12:00:00,85,0.6983638002726742,3.55,2.55,6.798363800272674,0.8
2024-02-28 13:00:00,62,0.48801338390248805,2.86,1.8599999999999999,5.208013383902488,0.8
2024-02-28 14:00:00,78,0.6553506676359764,3.34,2.34,6.335350667635976,0.8
2024-02-28 15:00:00,70,0.8092419994653082,3.0999999999999996,2.0999999999999996,6.009241999465307,0.8
2024-02-28 16:00:00,65,0.8966986485594712,2.95,1.9500000000000002,5.796698648559472,0.8
2024-02-28 17:00:00,91,0.6173288267206194,3.73,2.73,7.077328826720619,0.8
2024-02-28 18:00:00,96,0.48566252184258185,3.88,2.88,7.245662521842582,0.8
2024-02-28 19:00:00,10,0.38830919702211053,1.3,0.07500000000000001,1.7633091970221104,0.8
2024-02-28 20:00:00,5,0.41977159101579775,1.15,0.037500000000000006,1.6072715910157978,0.8
2024-02-28 21:00:00,6,0.23569992430779607,1.18,0.045,1.460699924307796,0.8
2024-02-28 22:00:00,12,0.3294426979276738,1.3599999999999999,0.09,1.7794426979276736,0.8
2024-02-28 23:00:00,14,0.3747222403139563,1.42,0.10500000000000001,1.8997222403139562,0.8
2024-02-29 00:00:00,8,0.3596623550227054,1.24,0.06,1.6596623550227054,0.8
2024-02-29 01:00:00,11,0.39319517679109983,1.33,0.0825,1.8056951767911,0.8
2024-02-29 02:00:00,4,0.22731992248785546,1.12,0.03,1.3773199224878556,0.8
2024-02-29 03:00:00,11,0.39006320244678494,1.33,0.0825,1.802563202446785,0.8
2024-02-29 04:00:00,8,0.3149610956993244,1.24,0.06,1.6149610956993246,0.8
2024-02-29 05:00:00,13,0.3355172780341559,1.3900000000000001,0.0975,1.823017278034156,0.8
2024-02-29 06:00:00,0,0.2712409796765719,1.0,0.0,1.271240979676572,0.8
2024-02-29 07:00:00,0,0.3030312072419592,1.0,0.0,1.3030312072419592,0.8
2024-02-29 08:00:00,89,0.790232037552478,3.67,2.67,7.130232037552478,0.8
2024-02-29 09:00:00,68,0.6296404646943934,3.04,2.04,5.7096404646943935,0.8
2024-02-29 10:00:00,93,0.7297737752516762,3.79,2.79,7.309773775251676,0.8
2024-02-29 11:00:00,95,0.5387787693929385,3.8499999999999996,2.8499999999999996,7.238778769392938,0.8
2024-02-29 12:00:00,79,0.853995281302734,3.37,2.37,6.5939952813027345,0.8
2024-02-29 13:00:00,71,0.5308781550446054,3.13,2.13,5.790878155044606,0.8
2024-02-29 14:00:00,78,0.3736138445194441,3.34,2.34,6.053613844519444,0.8
2024-02-29 15:00:00,82,0.4169089434310268,3.46,2.46,6.336908943431027,0.8
2024-02-29 16:00:00,82,0.7068807171576086,3.46,2.46,6.626880717157609,0.8
2024-02-29 17:00:00,62,0.4110466231815765,2.86,1.8599999999999999,5.131046623181576,0.8
2024-02-29 18:00:00,84,0.38838551280707223,3.52,2.52,6.428385512807072,0.8
2024-02-29 19:00:00,14,0.4003227493054573,1.42,0.10500000000000001,1.9253227493054572,0.8
2024-02-29 20:00:00,9,0.3681758559790139,1.27,0.0675,1.7056758559790137,0.8
2024-02-29 21:00:00,6,0.2526193706316205,1.18,0.045,1.4776193706316203,0.8
2024-02-29 22:00:00,7,0.33594369835354954,1.21,0.052500000000000005,1.5984436983535495,0.8
2024-02-29 23:00:00,4,0.24477291471576657,1.12,0.03,1.3947729147157666,0.8
2024-03-01 00:00:00,9,0.4132086445588373,1.27,0.0675,1.7507086445588373,0.8
2024-03-01 01:00:00,5,0.4045181502500593,1.15,0.037500000000000006,1.5920181502500594,0.8
2024-03-01 02:00:00,11,0.25266972279300104,1.33,0.0825,1.6651697227930011,0.8
2024-03-01 03:00:00,5,0.39293898926425064,1.15,0.037500000000000006,1.5804389892642505,0.8
2024-03-01 04:00:00,4,0.25195086496577235,1.12,0.03,1.4019508649657724,0.8
2024-03-01 05:00:00,10,0.3967446815014999,1.3,0.07500000000000001,1.7717446815014999,0.8
2024-03-01 06:00:00,3,0.33223884254641634,1.09,0.0225,1.4447388425464163,0.8
2024-03-01 07:00:00,14,0.38452381726212603,1.42,0.10500000000000001,1.909523817262126,0.8
2024-03-01 08:00:00,91,0.5749655450008847,3.73,2.73,7.034965545000885,0.8
2024-03-01 09:00:00,61,0.9215513199536671,2.83,1.83,5.581551319953667,0.8
2024-03-01 10:00:00,62,0.5017292387564573,2.86,1.8599999999999999,5.221729238756457,0.8
2024-03-01 11:00:00,92,0.40690484629571266,3.7600000000000002,2.7600000000000002,6.926904846295713,0.8
2024-03-01 12:00:00,67,0.6289427754466007,3.0100000000000002,2.0100000000000002,5.648942775446601,0.8
2024-03-01 13:00:00,93,0.7980229993464367,3.79,2.79,7.378022999346437,0.8
2024-03-01 14:00:00,97,0.8097718326253195,3.91,2.91,7.62977183262532,0.8
2024-03-01 15:00:00,85,0.8534212061757742,3.55,2.55,6.953421206175774,0.8
2024-03-01 16:00:00,95,0.42904923845330345,3.8499999999999996,2.8499999999999996,7.129049238453303,0.8
2024-03-01 17:00:00,77,0.7764298038036459,3.31,2.31,6.396429803803645,0.8
2024-03-01 18:00:00,72,0.5535030335639398,3.16,2.16,5.87350303356394,0.8
2024-03-01 19:00:00,9,0.3553114877350311,1.27,0.0675,1.6928114877350309,0.8
2024-03-01 20:00:00,7,0.23012636153014915,1.21,0.052500000000000005,1.4926263615301492,0.8
2024-03-01 21:00:00,14,0.261060946802097,1.42,0.10500000000000001,1.786060946802097,0.8
2024-03-01 22:00:00,1,0.4024559721275415,1.03,0.0075,1.4399559721275417,0.8
2024-03-01 23:00:00,3,0.32813218336127814,1.09,0.0225,1.440632183361278,0.8
2024-03-02 00:00:00,6,0.3920069128222804,1.18,0.045,1.6170069128222804,0.8
2024-03-02 01:00:00,11,0.28834135321376053,1.33,0.0825,1.7008413532137605,0.8
2024-03-02 02:00:00,0,0.27343565308948115,1.0,0.0,1.2734356530894813,0.8
2024-03-02 03:00:00,4,0.4064528855822849,1.12,0.03,1.556452885582285,0.8
2024-03-02 04:00:00,13,0.356397105381672,1.3900000000000001,0.0975,1.8438971053816722,0.8
2024-03-02 05:00:00,11,0.36827628200262286,1.33,0.0825,1.780776282002623,0.8
2024-03-02 06:00:00,9,0.2452419517228357,1.27,0.0675,1.5827419517228356,0.8
2024-03-02 07:00:00,9,0.38471970063781946,1.27,0.0675,1.7222197006378193,0.8
2024-03-02 08:00:00,10,0.8141690488691482,1.3,0.30000000000000004,2.414169048869148,0.8
2024-03-02 09:00:00,5,0.644595427376974,1.15,0.15000000000000002,1.9445954273769739,0.8
2024-03-02 10:00:00,7,0.8061552254267406,1.21,0.21000000000000002,2.2261552254267407,0.8
2024-03-02 11:00:00,10,0.3630240193469789,1.3,0.30000000000000004,1.963024019346979,0.8
2024-03-02 12:00:00,1,0.9068746091986881,1.03,0.03,1.9668746091986882,0.8
2024-03-02 13:00:00,14,0.7641744318355403,1.42,0.42000000000000004,2.60417443183554,0.8
2024-03-02 14:00:00,3,0.7808973930825409,1.09,0.09,1.960897393082541,0.8
2024-03-02 15:00:00,2,0.676525680427506,1.06,0.06,1.7965256804275063,0.8
2024-03-02 16:00:00,9,0.45565466139699873,1.27,0.27,1.9956546613969988,0.8
2024-03-02 17:00:00,14,0.6854834936039553,1.42,0.42000000000000004,2.5254834936039554,0.8
2024-03-02 18:00:00,1,0.6739315024355587,1.03,0.03,1.7339315024355588,0.8
2024-03-02 19:00:00,8,0.2318520005446192,1.24,0.06,1.5318520005446192,0.8
2024-03-02 20:00:00,3,0.4115953069223489,1.09,0.0225,1.5240953069223488,0.8
2024-03-02 21:00:00,1,0.23728546409119292,1.03,0.0075,1.274785464091193,0.8
2024-03-02 22:00:00,13,0.24027796872315105,1.3900000000000001,0.0975,1.7277779687231511,0.8
2024-03-02 23:00:00,9,0.371781016634818,1.27,0.0675,1.7092810166348178,0.8
2024-03-03 00:00:00,9,0.3246868232518999,1.27,0.0675,1.6621868232518997,0.8
2024-03-03 01:00:00,2,0.32906111559691464,1.06,0.015,1.4040611155969145,0.8
2024-03-03 02:00:00,12,0.31591152976185743,1.3599999999999999,0.09,1.7659115297618573,0.8
2024-03-03 03:00:00,7,0.4022785198858204,1.21,0.052500000000000005,1.6647785198858205,0.8
2024-03-03 04:00:00,11,0.42034334437112764,1.33,0.0825,1.8328433443711276,0.8
2024-03-03 05:00:00,9,0.29421245604688884,1.27,0.0675,1.631712456046889,0.8
2024-03-03 06:00:00,13,0.32290430267517545,1.3900000000000001,0.0975,1.8104043026751755,0.8
2024-03-03 07:00:00,10,0.40893205507321206,1.3,0.07500000000000001,1.783932055073212,0.8
2024-03-03 08:00:00,10,0.7004510041732425,1.3,0.30000000000000004,2.300451004173243,0.8
2024-03-03 09:00:00,5,0.7883706552780262,1.15,0.15000000000000002,2.088370655278026,0.8
2024-03-03 10:00:00,9,0.6672057614593249,1.27,0.27,2.207205761459325,0.8
2024-03-03 11:00:00,6,0.566125922010047,1.18,0.18,1.9261259220100468,0.8
2024-03-03 12:00:00,4,0.8414494189531274,1.12,0.12,2.0814494189531274,0.8
2024-03-03 13:00:00,6,0.8321765115144819,1.18,0.18,2.192176511514482,0.8
2024-03-03 14:00:00,3,0.639701142105159,1.09,0.09,1.8197011421051592,0.8
2024-03-03 15:00:00,9,0.8562666866199512,1.27,0.27,2.3962666866199513,0.8
2024-03-03 16:00:00,0,0.5296673965284279,1.0,0.0,1.5296673965284278,0.8
2024-03-03 17:00:00,13,0.37449573037378625,1.3900000000000001,0.39,2.1544957303737866,0.8
2024-03-03 18:00:00,10,0.9035631698773736,1.3,0.30000000000000004,2.5035631698773733,0.8
2024-03-03 19:00:00,9,0.24008897506205784,1.27,0.0675,1.5775889750620578,0.8
2024-03-03 20:00:00,2,0.23860010754980532,1.06,0.015,1.3136001075498054,0.8
2024-03-03 21:00:00,9,0.3695281665668837,1.27,0.0675,1.7070281665668836,0.8
2024-03-03 22:00:00,4,0.27111527443628597,1.12,0.03,1.421115274436286,0.8
2024-03-03 23:00:00,6,0.3797271864500611,1.18,0.045,1.604727186450061,0.8
2024-03-04 00:00:00,10,0.26990696470291475,1.3,0.07500000000000001,1.6449069647029149,0.8
2024-03-04 01:00:00,4,0.385825838617061,1.12,0.03,1.5358258386170611,0.8
2024-03-04 02:00:00,3,0.2677038811749998,1.09,0.0225,1.380203881175,0.8
2024-03-04 03:00:00,10,0.42271795258397926,1.3,0.07500000000000001,1.7977179525839793,0.8
2024-03-04 04:00:00,12,0.40503342663677167,1.3599999999999999,0.09,1.8550334266367716,0.8
2024-03-04 05:00:00,10,0.35702782181303716,1.3,0.07500000000000001,1.7320278218130372,0.8
2024-03-04 06:00:00,3,0.31032132864953743,1.09,0.0225,1.4228213286495375,0.8
2024-03-04 07:00:00,0,0.2348115279585081,1.0,0.0,1.2348115279585081,0.8
2024-03-04 08:00:00,63,0.39331737266477007,2.89,1.8900000000000001,5.173317372664771,0.8
2024-03-04 09:00:00,67,0.378157571915521,3.0100000000000002,2.0100000000000002,5.3981575719155215,0.8
2024-03-04 10:00:00,78,0.9163690880716646,3.34,2.34,6.596369088071665,0.8
2024-03-04 11:00:00,79,0.8583539141300013,3.37,2.37,6.598353914130001,0.8
2024-03-04 12:00:00,95,0.7383780043177683,3.8499999999999996,2.8499999999999996,7.438378004317768,0.8
2024-03-04 13:00:00,64,0.4389648329330025,2.92,1.92,5.278964832933003,0.8
2024-03-04 14:00:00,72,0.7262266843257768,3.16,2.16,6.046226684325777,0.8
2024-03-04 15:00:00,69,0.5615731595696439,3.07,2.07,5.7015731595696435,0.8
2024-03-04 16:00:00,60,0.5919898349433416,2.8,1.7999999999999998,5.191989834943341,0.8
2024-03-04 17:00:00,71,0.781682603337249,3.13,2.13,6.041682603337248,0.8
2024-03-04 18:00:00,96,0.8619165397519308,3.88,2.88,7.621916539751931,0.8
2024-03-04 19:00:00,5,0.2718935947476564,1.15,0.037500000000000006,1.4593935947476564,0.8
2024-03-04 20:00:00,1,0.24642494719089786,1.03,0.0075,1.283924947190898,0.8
2024-03-04 21:00:00,3,0.2515462397176473,1.09,0.0225,1.3640462397176474,0.8
2024-03-04 22:00:00,1,0.28955245438261656,1.03,0.0075,1.3270524543826168,0.8
2024-03-04 23:00:00,4,0.33777224457583765,1.12,0.03,1.4877722445758377,0.8
2024-03-05 00:00:00,8,0.2692421974639668,1.24,0.06,1.569242197463967,0.8
2024-03-05 01:00:00,2,0.3317373038441712,1.06,0.015,1.406737303844171,0.8
2024-03-05 02:00:00,7,0.4076665882869106,1.21,0.052500000000000005,1.6701665882869106,0.8
2024-03-05 03:00:00,13,0.2321730270261882,1.3900000000000001,0.0975,1.7196730270261882,0.8
2024-03-05 04:00:00,11,0.38175077421075276,1.33,0.0825,1.7942507742107527,0.8
2024-03-05 05:00:00,9,0.23999801877402369,1.27,0.0675,1.5774980187740235,0.8
2024-03-05 06:00:00,6,0.22612129317905144,1.18,0.045,1.4511212931790514,0.8
2024-03-05 07:00:00,11,0.33522430970567485,1.33,0.0825,1.747724309705675,0.8
2024-03-05 08:00:00,87,0.590799629492543,3.61,2.61,6.810799629492543,0.8
2024-03-05 09:00:00,71,0.45834933860900007,3.13,2.13,5.718349338609,0.8
2024-03-05 10:00:00,92,0.877084255892361,3.7600000000000002,2.7600000000000002,7.397084255892361,0.8
2024-03-05 11:00:00,91,0.8647197191161038,3.73,2.73,7.3247197191161035,0.8
2024-03-05 12:00:00,82,0.34954892249016256,3.46,2.46,6.269548922490163,0.8
2024-03-05 13:00:00,88,0.4138100132501892,3.64,2.64,6.693810013250189,0.8
2024-03-05 14:00:00,75,0.857918164050858,3.25,2.25,6.357918164050858,0.8
2024-03-05 15:00:00,70,0.5606430050019083,3.0999999999999996,2.0999999999999996,5.760643005001908,0.8
2024-03-05 16:00:00,72,0.4608339374033078,3.16,2.16,5.780833937403308,0.8
2024-03-05 17:00:00,90,0.8140164318151402,3.7,2.7,7.21401643181514,0.8
2024-03-05 18:00:00,63,0.6605323927303278,2.89,1.8900000000000001,5.4405323927303275,0.8
2024-03-05 19:00:00,13,0.34591198367843146,1.3900000000000001,0.0975,1.8334119836784315,0.8
2024-03-05 20:00:00,13,0.3601747877005548,1.3900000000000001,0.0975,1.8476747877005548,0.8
2024-03-05 21:00:00,3,0.37898164647945076,1.09,0.0225,1.4914816464794507,0.8
2024-03-05 22:00:00,2,0.330946415139059,1.06,0.015,1.405946415139059,0.8
2024-03-05 23:00:00,5,0.3940420876421036,1.15,0.037500000000000006,1.5815420876421036,0.8
2024-03-06 00:00:00,6,0.3744785245522394,1.18,0.045,1.5994785245522394,0.8
2024-03-06 01:00:00,12,0.2257164515730795,1.3599999999999999,0.09,1.6757164515730796,0.8
2024-03-06 02:00:00,11,0.3808148897967797,1.33,0.0825,1.7933148897967799,0.8
2024-03-06 03:00:00,9,0.2840613357012728,1.27,0.0675,1.6215613357012728,0.8
2024-03-06 04:00:00,8,0.3542736199086869,1.24,0.06,1.654273619908687,0.8
2024-03-06 05:00:00,1,0.30585895436498756,1.03,0.0075,1.3433589543649875,0.8
2024-03-06 06:00:00,13,0.269041833409232,1.3900000000000001,0.0975,1.756541833409232,0.8
2024-03-06 07:00:00,11,0.3556341248843039,1.33,0.0825,1.768134124884304,0.8
2024-03-06 08:00:00,83,0.5966947748721699,3.4899999999999998,2.4899999999999998,6.57669477487217,0.8
2024-03-06 09:00:00,95,0.8529670408098748,3.8499999999999996,2.8499999999999996,7.552967040809874,0.8
2024-03-06 10:00:00,93,0.646264103091855,3.79,2.79,7.226264103091855,0.8
2024-03-06 11:00:00,99,0.6961118608249923,3.9699999999999998,2.9699999999999998,7.636111860824992,0.8
2024-03-06 12:00:00,62,0.8087304963970683,2.86,1.8599999999999999,5.528730496397069,0.8
2024-03-06 13:00:00,93,0.568548986551264,3.79,2.79,7.148548986551264,0.8
2024-03-06 14:00:00,69,0.5272766316751453,3.07,2.07,5.667276631675145,0.8
2024-03-06 15:00:00,70,0.557857310289233,3.0999999999999996,2.0999999999999996,5.757857310289232,0.8
2024-03-06 16:00:00,92,0.5956437330992749,3.7600000000000002,2.7600000000000002,7.115643733099276,0.8
2024-03-06 17:00:00,98,0.38335092682349914,3.94,2.94,7.263350926823499,0.8
2024-03-06 18:00:00,63,0.4014598703056167,2.89,1.8900000000000001,5.181459870305616,0.8
2024-03-06 19:00:00,3,0.26942312659235995,1.09,0.0225,1.38192312659236,0.8
2024-03-06 20:00:00,12,0.2305354782823434,1.3599999999999999,0.09,1.6805354782823434,0.8
2024-03-06 21:00:00,12,0.31241057562160013,1.3599999999999999,0.09,1.7624105756216,0.8
2024-03-06 22:00:00,14,0.25998194855227946,1.42,0.10500000000000001,1.7849819485522793,0.8
2024-03-06 23:00:00,4,0.2978295678760162,1.12,0.03,1.4478295678760162,0.8
2024-03-07 00:00:00,8,0.4221497114468594,1.24,0.06,1.7221497114468596,0.8
2024-03-07 01:00:00,10,0.3694549146065894,1.3,0.07500000000000001,1.7444549146065895,0.8
2024-03-07 02:00:00,6,0.33197908733542525,1.18,0.045,1.5569790873354252,0.8
2024-03-07 03:00:00,14,0.3829582121055596,1.42,0.10500000000000001,1.9079582121055596,0.8
2024-03-07 04:00:00,7,0.24938443193057366,1.21,0.052500000000000005,1.5118844319305735,0.8
2024-03-07 05:00:00,12,0.24865534176661033,1.3599999999999999,0.09,1.6986553417666104,0.8
2024-03-07 06:00:00,7,0.2998970974803392,1.21,0.052500000000000005,1.5623970974803392,0.8
2024-03-07 07:00:00,7,0.37879513245044816,1.21,0.052500000000000005,1.6412951324504481,0.8
2024-03-07 08:00:00,73,0.3685170995806023,3.19,2.19,5.748517099580602,0.8
